,text_id,component_tokens,labels
4118,AbstRCT_mixed_29565948,"The ability to alleviate pain with BID treatment of SR-nitrite offers promise for a new non-addictive, non-sedating treatment of chronic pain and warrants further study.",Claim
4119,AbstRCT_mixed_29565948,"The 80 mg BID treatment had the more pronounced affect on bioactivity (quantitative sensory testing), which was similar to the PAD study, where this dose group had the greatest improvement in FMD {AU: spell out FMD}.",Premise
4120,AbstRCT_mixed_29565948,Sustained release sodium nitrite prevents the prevalent reports of headaches by patients treated with an immediate release formulation of sodium nitrite.,Claim
4121,AbstRCT_mixed_29601076,Risk of all three outcomes was higher for participants with chronic kidney disease or frailty.,Premise
4122,AbstRCT_mixed_29601076,"Older age was also associated with greater risk of syncope, hypotension, and falls, but there was no age-by-treatment interaction for any of the SAE outcomes.",Premise
4123,AbstRCT_mixed_29601076,"Participants randomized to intensive SBP control had greater risk of hypotension and possibly syncope, but not falls.",Claim
4124,AbstRCT_mixed_29601076,"Randomization to intensive SBP control was associated with greater risk of an SAE involving hypotension (hazard ratio (HR) = 1.67, 95% confidence interval (CI) = 1.21-2.32, P = .002), and possibly syncope (HR = 1.32, 95% CI = 0.98-1.79, P = .07), but not falls (HR = 0.98, 95% CI = 0.75-1.29, P = .90).",Premise
4125,AbstRCT_mixed_28370419,"TDF monotherapy was efficacious and safe for up to 144 weeks, providing an increasing rate of virologic response in heavily pretreated patients with multidrug-resistant HBV.",Claim
4126,AbstRCT_mixed_28370419,"Serum HBV DNA <15 IU/mL at week 48, the primary efficacy endpoint, was achieved in 66.3% in the TDF-TDF group and 68.0% in the TDF/ETV-TDF group (P = 0.80).",Premise
4127,AbstRCT_mixed_28370419,"At week 144, the proportion with HBV DNA <15 IU/mL increased to 74.5%, which was significantly higher compared with that at week 48 (P = 0.03), without a significant difference between groups (P = 0.46).",Premise
4128,AbstRCT_mixed_28370419,"By on-treatment analysis, a total of 79.4% had HBV DNA <15 IU/mL at week 144.",Premise
4129,AbstRCT_mixed_28370419,"Transient virologic breakthrough occurred in 6 patients, which was due to poor drug adherence.",Premise
4130,AbstRCT_mixed_28370419,"At week 144, 19 patients who had HBV DNA levels >60 IU/mL qualified for genotypic resistance analysis, and 6 retained some of their baseline resistance mutations of HBV.",Premise
4131,AbstRCT_mixed_28370419,No patients developed additional resistance mutations throughout the study period.,Premise
4132,AbstRCT_mixed_29116050,"Overall, 6.6% of patients modified their initial treatment, with ETV having lower rates of treatment modification than other major NUCs (P<0.05).",Premise
4133,AbstRCT_mixed_29116050,"At week 52, the virologic response rate was higher with ETV than with LAM-based treatment (77.0% versus 61.4%, P<0.0001).",Premise
4134,AbstRCT_mixed_29116050,"LAM-based treatment was associated with a higher probability of virologic breakthrough and genotypic resistance (21.4% and 19.6%, respectively) than ETV (1.6% and 0.1%, respectively) (P<0.0001).",Premise
4135,AbstRCT_mixed_29116050,Treatment-related adverse events or serious adverse events were uncommon.,Premise
4136,AbstRCT_mixed_29116050,"Consistent with clinical trial results, ETV was more effective than LAM-based treatments in a real-world setting, with treatment modification being relatively low in ETV-treated patients.",Claim
4137,AbstRCT_mixed_28898281,"By ITT analysis, HBV reactivation was 0% (0/33) in the study group and 10.7% (3/28) in the observation group (p = 0.091).",Premise
4138,AbstRCT_mixed_28898281,None of the patients in either group showed significant differences in liver function parameters between baseline and the last follow-up sample.,Premise
4139,AbstRCT_mixed_28898281,TDF was generally well tolerated and there were no severe treatment-related adverse events.,Claim
4140,AbstRCT_mixed_28898281,"In patients with hematological malignancy and resolved hepatitis B infection receiving RTX-based regimens, HBV reactivation did not occur in patients given TDF prophylaxis.",Claim
4141,AbstRCT_mixed_29596950,"In the primary intention-to-treat analysis, the effect of GLI encouragement was 0.95% weight loss at six months (95% confidence interval [CI], 0.13-1.77%; P = 0.02), and 1.20% weight loss at 12 months (95% CI, 0.05-2.36%; P = 0.04).",Premise
4142,AbstRCT_mixed_29596950,"At 12 months, there was a 0.30% (3.3 mmol/mol) reduction in hemoglobin A1c,",Premise
4143,AbstRCT_mixed_29596950,but this result did not achieve statistical significance (P = 0.054).,Premise
4144,AbstRCT_mixed_29596950,"In instrumental variable analysis estimating effects among the subgroup of participants who attended any GLI visits, the effect of GLI attendance was 2.30% weight loss at six months (95% CI, 0.30-4.30%; P = 0.02), and 2.07% weight loss at 12 months (95% CI, 0.25-3.88%; P = 0.02).",Premise
4145,AbstRCT_mixed_29596950,"Among adults with type 2 diabetes, a group-based lifestyle intervention in a community-based setting achieved modest weight loss at 6 and 12 months.",Claim
4146,AbstRCT_mixed_28291960,The mean postoperative IOP was statistically significantly lower than the mean preoperative IOP at each follow-up in each group.,Premise
4147,AbstRCT_mixed_28291960,"At 1 year, the mean postoperative IOP was significantly lower in group A.",Premise
4148,AbstRCT_mixed_28291960,"According to the MBGS, blebs with an ologen implant showed significantly better scoring than those with MMC.",Premise
4149,AbstRCT_mixed_28291960,"AS-OCT showed that ologen-induced blebs had significantly more fluid-filled spaces, cleavage planes, and less fibrosis.",Premise
4150,AbstRCT_mixed_28291960,"Ologen resulted in a lower long-term postoperative IOP, a better bleb morphology, and fewer complications.",Claim
4151,AbstRCT_mixed_28291960,Our results suggest that ologen may be a useful alternative to MMC in JOAG.,MajorClaim
4152,AbstRCT_mixed_29364091,"There were no obvious differences in the normalization rate of ALT, negative conversion rate of HBV DNA and HBeAg, as well as improvement in Child-Pugh scores among the combination therapy group, 12-week optimized therapy group, and ETV monotherapy group.",Premise
4153,AbstRCT_mixed_29364091,"For the 24-week optimized therapy group, only ALT levels revealed a significant improvement.",Premise
4154,AbstRCT_mixed_29364091,"At the end of the treatment, the level of alanine amino-transferase (ALT), albumin (ALB) and total bilirubin (TBIL) in the combination therapy group and 12-week optimized therapy group were significantly improved.",Premise
4155,AbstRCT_mixed_29364091,"However, the difference among these three groups and the 24-week optimized therapy group were significant.",Premise
4156,AbstRCT_mixed_29364091,Differences were not observed in the HBeAg seroconversion between each group.,Premise
4157,AbstRCT_mixed_29364091,"Differences in blood urea nitrogen, serum creatinine, creatine kinase, or other serious adverse effects were not observed in each group at the end of the 96-week treatment.",Premise
4158,AbstRCT_mixed_29364091,Combination therapy and early ADV addition were the preferred approaches in the antiviral strategy for the treatment of hepatitis B-induced decompensated cirrhosis.,Claim
4159,AbstRCT_mixed_29588138,Cardiovascular complications are one of main cause of increased mortality and morbidity among Diabetes Mellitus (DM) patients.,MajorClaim
4160,AbstRCT_mixed_29588138,Eight weeks supplementation with EPA led to significant reductions in Met (p < 0.002) and Cys (p < 0.001) compared with the placebo (p < 0.06).,Premise
4161,AbstRCT_mixed_29588138,Altered metabolism of sulphur amino acids in diabetes reflected as increases in concentration of methionine and cysteine/cystine in the blood which known as a markers of Cardiovascular Diseases (CVD).,MajorClaim
4162,AbstRCT_mixed_29588138,compared to placebo a significant reduction in AIP were seen after taking EPA (p < 0.04).,Premise
4163,AbstRCT_mixed_29588138,"EPA supplementation in patients with T2DM for eight weeks had beneficial effects on Met, Cys and AIP, which may attribute to the prevention of vascular complications in the T2DM patients.",Claim
4164,AbstRCT_mixed_29658370,Chronic HFHT compared with LFLT intake significantly increased plasma theobromine (p < 0.0001).,Premise
4165,AbstRCT_mixed_29658370,"Compared with LFLT, acute HFHT intake significantly increased plasma epicatechin and theobromine (p < 0.0001), decreased AIx (p < 0.0001) and increased diastolic BP (3.49 ± 3.40 mmHg increase in HFHT group vs 1.55 ± 2.59 mmHg increase in LFLT group, p = 0.0008).",Premise
4166,AbstRCT_mixed_29658370,"Acute consumption of HFHT, compared to LFLT, increased plasma epicatechin and theobromine concentrations and decreased arterial stiffness, with no effect on endothelial function and a marginal increase in diastolic BP.",Claim
4167,AbstRCT_mixed_29658370,"Chronic HFHT intake increased plasma theobromine, though it did not have positive impacts on endothelial function, arterial stiffness or BP when compared to LFLT in pregnant women at risk of PE.",Claim
4168,AbstRCT_mixed_29316213,valsartan/cilnidipine combination would suppress the home morning blood pressure (BP) surge (HMBPS) more effectively than a valsartan/hydrochlorothiazide combination in patients with morning hypertension,MajorClaim
4169,AbstRCT_mixed_29316213,"At the end of the treatment period, the changes in nocturnal SBP and morning SBP from baseline were significant in both the valsartan/cilnidipine and valsartan/hydrochlorothiazide groups (P < .001): -5.0 vs -10.0 mm Hg (P = .035) and -10.7 vs -13.6 mm Hg (P = .142), respectively.",Premise
4170,AbstRCT_mixed_29316213,"HMBPS was significantly decreased from baseline in both groups (P < .001), but there was no significant difference between the two groups: 14.4 mm Hg vs 14.0 mm Hg, respectively (P = .892).",Premise
4171,AbstRCT_mixed_29316213,Valsartan/cilnidipine could not significantly suppress HMBPS compared with valsartan/hydrochlorothiazide.,Claim
4172,AbstRCT_mixed_29620663,"At the end of the study, the mean systolic blood pressure (SBP) of the ISH LSSalt group had significantly decreased by 10.18 mm Hg (95% confidence interval (CI): 3.13 to 17.2, P = .006) compared with that of the ISH NSalt group,",Premise
4173,AbstRCT_mixed_29620663,"the mean SBP only decreased by 5.10 mm Hg (95% CI: -2.02 to 12.2, P = .158) in the NISH LSSalt group compared with that of the NISH NSalt group.",Premise
4174,AbstRCT_mixed_29620663,The mean diastolic blood pressure (DBP) had no significant differences in the ISH and NISH groups.,Premise
4175,AbstRCT_mixed_29620663,No obvious renin angiotensin system activation was found after LSSalt intervention.,Premise
4176,AbstRCT_mixed_29620663,"The present study showed that the SBP of ISH patients was significantly decreased with the LSSalt intervention,",Claim
4177,AbstRCT_mixed_29620663,"neither the SBP of the NISH patients nor the DBP of either group were similarly decreased, which indicated that ISH patients were more sensitive to salt restriction.",Claim
4178,AbstRCT_mixed_29620663,"Regarding the urinary excretion of electrolytes and blood biochemical assays, the LSSalt treatment had the same effects on the ISH group as on the NISH group.",Premise
4179,AbstRCT_mixed_29620663,"Evidence has shown that long-term sodium reduction can not only reduce blood pressure, but also provide cardiovascular benefits.",MajorClaim
4180,AbstRCT_mixed_29507099,Available data indicate that dietary sodium (as salt) relates directly to blood pressure (BP).,MajorClaim
4181,AbstRCT_mixed_29507099,Normal weight and obese participants manifested significant positive relations to BP of urinary sodium; relations were weaker for overweight people.,Premise
4182,AbstRCT_mixed_29507099,"At lower but not higher levels of 24-hour sodium excretion, potassium intake blunted the sodium-BP relation.",Premise
4183,AbstRCT_mixed_29507099,The adverse association of dietary sodium with BP is minimally attenuated by other dietary constituents;,Claim
4184,AbstRCT_mixed_29507099,these findings underscore the importance of reducing salt intake for the prevention and control of prehypertension and hypertension.,Claim
4185,AbstRCT_mixed_29654381,Large-scale clinical trials have shown that incretin-based therapies mitigate albuminuria,Premise
4186,AbstRCT_mixed_29654381,but have not shown beneficial effects on eGFR.,Premise
4187,AbstRCT_mixed_29654381,"Research on the incretin-based therapies has yielded a diverse array of direct effects throughout the body, which fuels speculation as to how these drugs might benefit the diabetic kidney and affect its function(s).",Premise
4188,AbstRCT_mixed_29654381,"But in vivo experiments have yet to confirm that the proposed mechanisms underlying emergent phenomena, such as proximal tubular fluid reabsorption, are the ones predicted by cell and molecular experiments.",Premise
